	item_name	item_url	item_phones_list	item_address	item_site
189	Студия современной стоматологии Студия современной стоматологии	https://vladivostok.zoon.ru/medical/studiya_sovremennoj_stomatologii_na_pushkinskoj_ulitse/	['+79147050900']	Владивосток,   Пушкинская улица,   52, 1 этаж	
190	Стоматологические клиники George group	https://vladivostok.zoon.ru/medical/stomatologicheskie_kliniki_george_group_na_okeanskom_prospekte-0ea8/	['+78002221001', '+74232446500']	Владивосток,   Океанский проспект,   41, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fg-george.ru&hash=afc0f0fd30188b247c9c63fb0d3e53b5&from=546672ed40c088f15a8decfa.0e74&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskie_kliniki_george_group_na_okeanskom_prospekte-0ea8%2F
191	Восстановительная стоматология Doctor Kan	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_doktor_kan_na_enisejskoj_ulitse/	['+74232393303']	Владивосток,   Енисейская улица,   23д к2, 601 помещение; 6 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdoctorkan.ru&hash=b854b9c8b6fb3284e34a4c73745a2b0a&from=5ffe98af331c813c4b25eb99.4cea&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_doktor_kan_na_enisejskoj_ulitse%2F
192	Стоматологическая клиника Бьюти Дент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_byuti_dent/	['+79046273268']	Владивосток,   Ивановская улица,   6/4	https://vladivostok.zoon.ru/redirect/?to=https%3A%2F%2F125.beautydent-vdk.ru&hash=b7a606eae6aa83110a573d3e0e26ee4f&from=546672f640c088f15a8df392.4557&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_byuti_dent%2F
193	Стоматология Level Up	https://vladivostok.zoon.ru/medical/stomatologiya_level_up/	['+74232662169']	Владивосток,   Светланская улица,   87в, 1 этаж	
194	Лечебно-диагностический центр Мой Доктор	https://vladivostok.zoon.ru/medical/lechebno-diagnosticheskiy_tsentr_moy_doktor_na_pechorskoy_ulitse/	['+74232469946', '+74232506723']	Владивосток,   Печорская улица,   8, 1 этаж	
195	Стоматологическая клиника 32	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_32/	['+74232457530', '+79046275169']	Владивосток,   пр. Народный,   д. 55, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2F32vl.ru&hash=a69e971eecbbbf305c42372d0661d874&from=546672f240c088f15a8df104.231c&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_32%2F
196	Стоматологический кабинет Лекарь	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_lekar/	['+74232223756', '+74232707174', '+79681399039']	Владивосток,   улица Карла Либкнехта,   10а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Flekarvl.ru&hash=ab162d2d109d39b5b98cc4ba70f734d2&from=546672ee40c088f15a8dee47.1d4d&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_kabinet_lekar%2F
197	Стоматологическая клиника Вериншен	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_verinshen/	['+74232337070', '+79084490902', '+79143265520']	Владивосток,   улица Гамарника,   21, 27 кабинет; 1 этаж	
198	Стоматологическая клиника Дентас	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dentas/	['+74232721210', '+74232609715']	Владивосток,   Народный проспект,   11в, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdentas.su%2F&hash=b37f1b68c1dfe69bda341504cb658151&from=546672f240c088f15a8df100.609e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_dentas%2F
199	Стоматологический центр Мастер дент+	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_master_dent_plus/	['+79084438912', '+74232931999']	Владивосток,   улица Нейбута,   47, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmaster-dent-plus.ru&hash=c1e9a3f5744a63cf52581611bb88d479&from=546672f640c088f15a8df39a.d40f&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_master_dent_plus%2F
200	Стоматология Тари	https://vladivostok.zoon.ru/medical/stomatologiya_tari/	['+74232745742', '+74232244234']	Владивосток,   проспект Красного Знамени,   120а, 1 этаж	
201	Стоматология Радент	https://vladivostok.zoon.ru/medical/stomatologiya_radent/	['+79243244219']	Приморский край,   с. Михайловка,   Красноармейская,   30, 1 этаж	
202	Стоматологическая клиника Доктор Дента	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_doktor_denta/	['+74232000676', '+79247300676']	Владивосток,   улица Кирова,   60а, 3 этаж	
203	Клиника Аврора	https://vladivostok.zoon.ru/medical/klinika_avrora_v_nahodke/	['+74236698855', '+79140770035']	Приморский край, Находка,    Советская,    3, 1 этаж	
204	Стоматологический центр Artdent	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_artdent/	['+74234347484', '+74234372330', '+79147112330']	Приморский край, Уссурийск,    Комсомольская,    28, 114 офис; 3 этаж	
205	Стоматологический кабинет Импланта	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_implanta_v_ozernom_kech_v_nahodke-0019/	['+74236613680']	Приморский край, Находка,    Озёрный бульвар,    16, 1 кабинет; 1 этаж	
206	Стоматологическая клиника Владодент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_vladodent/	['+79089878711', '+74232601560']	Владивосток,   улица Зои Космодемьянской,   27а, 1 этаж	
207	Стоматологическая клиника Экспресс Имплантация	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_ekspress_implantatsiya_na_aleutskoj_ulitse/	['+74232393737', '+79940216551']	Владивосток,   Алеутская улица,   45, 1002 офис; 10 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2F%D1%8D%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%B8%D0%BC%D0%BF%D0%BB%D0%B0%D0%BD%D1%82%D0%B0%D1%86%D0%B8%D1%8F.%D1%80%D1%84&hash=25d0862230aa0e44ebd40e749d3c0b74&from=61b9efc4a95ceb41855ce7ef.cdab&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_ekspress_implantatsiya_na_aleutskoj_ulitse%2F
208	Краевая стоматологическая поликлиника	https://vladivostok.zoon.ru/medical/kraevaya_stomatologicheskaya_poliklinika_na_ulitse_chapaeva/	['+74232318782', '+74232314957']	Владивосток,   Чапаева,   14, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fpkdetstom.ru&hash=4bd3ff538687b5bc2a26f2b4cd9f1fad&from=5567007540c0886e4c8c81e1.8cd8&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fkraevaya_stomatologicheskaya_poliklinika_na_ulitse_chapaeva%2F
209	Стоматологическая клиника Эстелайф	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_estelajf/	['+79520804972', '+79147041300']	Владивосток,   проспект Острякова,   9а, 3 этаж	
210	Стоматологический центр Здоровье 32	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_zdorove_32_v_sovetskom_rajone/	['+74232998684']	Владивосток,   Русская улица,   56, 1 этаж	
211	Салон красоты Клиника Вселенной красоты	https://vladivostok.zoon.ru/medical/salon_krasoty_klinika_vselennoj_krasoty_vo_frunzenskom_rajone-c2d8/	['+74232400000', '+74232433333']	Владивосток,   улица Прапорщика Комарова,   7 к2, 1 этаж	
212	Стоматологическая клиника Стом-вд	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_stom-vd/	['+74232311131', '+79149765144']	Владивосток,   улица Давыдова,   35, 1 этаж	
213	Стоматологический кабинет Астерий	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_asterij/	['+74232593414', '+74232425706']	Владивосток,   Хабаровская улица,   24, 1 этаж	
214	Клиника Веста	https://vladivostok.zoon.ru/medical/klinika_vesta_na_narodnom_bulvare/	['+74232446108']	Владивосток,   пр. Народный,   д. 49, 1 этаж	
215	Стоматологические клиники George group	https://vladivostok.zoon.ru/medical/stomatologicheskie_kliniki_george_group/	['+78002221001', '+74232393580']	Владивосток,   улица Вилкова,   9, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fg-george.ru&hash=afc0f0fd30188b247c9c63fb0d3e53b5&from=633aca77711c1a0a6407d5a3.ec61&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskie_kliniki_george_group%2F
216	Больница № 4	https://vladivostok.zoon.ru/medical/bolnitsa_no4/	['+74232620318', '+74232098030']	Приморский край,   пос. Попова,   Подгорная,   5, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fvladgkb4.ru&hash=35d8505681f0e9034379c3db27b3b4b1&from=5c13578fc2022175e568081a.59cd&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fbolnitsa_no4%2F
217	Стоматологический центр Дентал-авеню плюс	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_dental-avenyu_plyus/	['+74232266065']	Владивосток,   Океанский проспект,   90, 1 этаж	
218	Стоматологическая клиника Аурум	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_aurum/	['+79084509915']	Приморский край,   пос. Новый,   улица Мира,   3, 2 этаж	
219	Стоматологическая клиника Евродент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_evrodent_v_nahodke/	['+74236746615', '+79146914850', '+79910683222']	Приморский край, Находка,    Малиновского,    11, 1 этаж	
220	Краевая стоматологическая поликлиника	https://vladivostok.zoon.ru/medical/kraevaya_stomatologicheskaya_poliklinika/	['+74232440979', '+74232607513']	Владивосток,   ул. Адмирала Кузнецова,   д. 64А, 1—2 этаж	
221	Стоматологический центр Эхсон	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_ehson/	['+79089941686']	Владивосток,   Народный проспект,   28 ст1, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Ftaplink.cc%2Fehson&hash=bc5f7681f2a92183d8918b51cb2e2ad3&from=546672f140c088f15a8df02b.1643&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_ehson%2F
222	Стоматология Акцент Стоматологическая клиника	https://vladivostok.zoon.ru/medical/stomatologiya_aktsent_stomatologicheskaya_klinika/	['+74232771071', '+79147071071']	Владивосток,   Некрасовский переулок,   24, 1 этаж	
223	Стоматология Dr. Rotenberg	https://vladivostok.zoon.ru/medical/stomatologiya_dr_rotenberg/	['+74232489225', '+79940224125']	Владивосток,   Светланская улица,   133, 1 этаж	
224	Стоматология Адмира	https://vladivostok.zoon.ru/medical/stomatologiya_admira/	['+74232374200']	Владивосток,   проспект 100-летия Владивостока,   103, 407 кабинет; 4 этаж	
225	Стоматологическая клиника Dental Crown	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dental_crown/	['+79020750003']	Владивосток,   улица Фадеева,   6, 1 этаж	
226	Стоматологическая поликлиника Дантист	https://vladivostok.zoon.ru/medical/stomatologicheskaya_poliklinika_dantist/	['+74236628777']	Приморский край, Находка,    Постышева,    10, 1 этаж	
227	Е-Стомцентр	https://vladivostok.zoon.ru/medical/e-stomtsentr/	['+79084518951', '+74232801717']	Владивосток,   Фонтанная,   17, 9 офис; 3 этаж	
228	Стоматологическая клиника Сервис дентал	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_servis_dental_na_ulitse_kalinina/	['+74232277329', '+74232776093']	Владивосток,   улица Калинина,   49, 1 этаж	
229	Стоматологическая клиника Анна	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_anna/	['+74232450696']	Владивосток,   проспект Острякова,   7, 1 этаж	
230	Стоматологическая клиника CareDent	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_caredent_na_kiparisovoj_ulitse/	['+74232587868', '+79084487868']	Владивосток,   Кипарисовая улица,   22	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fpatrokl-dent.ru&hash=2136bd8f31eedf32111283cb72e1efde&from=546672f240c088f15a8df131.243e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskaya_klinika_caredent_na_kiparisovoj_ulitse%2F
231	Стоматологическая клиника Примодент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_primodent_na_svetlanskoj_ulitse/	['+74232260225', '+74232506116']	Владивосток,   Алеутская улица,   51	
232	Стоматология Клиника доктора Евченко	https://vladivostok.zoon.ru/medical/stomatologiya_klinika_doktora_evchenko/	['+74236777877', '+79147087877']	Приморский край, Находка,    бульвар Энтузиастов,    1, 1 помещение; 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fwww.evchenko.clinic%2F&hash=880a7d13d576d82a9245e358b1ab3818&from=5d8190fe10de9a0dd94ea28a.c984&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_klinika_doktora_evchenko%2F
233	Стоматологическая клиника Сапфира	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_sapfira/	['+79502828992']	Приморский край, Артем,    улица Фрунзе,    50, 1 этаж	
234	Стоматологический кабинет Лаура плюс	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_laura_plyus_v_leninskom_rajone-1abf/	['+74232440494', '+74232731743', '+79147031743']	Владивосток,   улица Адмирала Юмашева,   14а, 1 этаж	
235	Зуботехническая лаборатория Дентал-экспресс	https://vladivostok.zoon.ru/medical/zubotehnicheskaya_laboratoriya_dental-ekspress/	['+79025560096']	Владивосток,   улица Котельникова,   8а	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fdental-express.ru&hash=dd178e023b2e429605b6facaaf467515&from=621e79cb879e8c1c23257e2d.a597&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fzubotehnicheskaya_laboratoriya_dental-ekspress%2F
236	Стоматология на Заречной	https://vladivostok.zoon.ru/medical/stomatologiya_na_zarechnoj/	['+79914968484']	Приморский край, Артем,    Заречная улица,    6, 1 этаж	
237	Клиника неотложной стоматологической помощи Дантист	https://vladivostok.zoon.ru/medical/klinika_neotlozhnoj_stomatologicheskoj_pomoschi_dantist/	['+74234322268', '+79025257633']	Приморский край, Уссурийск,    Фрунзе,    34, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fussdantist.ru&hash=0ed9349c82d76f435c4c0ff0a465a1b5&from=5d819c4910de9a0dd94ef1e6.6d20&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_neotlozhnoj_stomatologicheskoj_pomoschi_dantist%2F
238	Стоматология A-dent	https://vladivostok.zoon.ru/medical/stomatologiya_a-dent/	['+74232439080', '+74232503366']	Владивосток,   Амурская улица,   57, 1 этаж	
239	Санаторий Жемчужина	https://vladivostok.zoon.ru/medical/sanatorij_zhemchuzhina_v_leninskom_rajone-f2b8/	['+74232223727', '+79024842680', '+79046283394']	Владивосток,   проспект Красного Знамени,   78, 1 этаж	
240	Стоматологическая клиника Примастом	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_primastom/	['+74232749734']	Владивосток,   Светланская улица,   33, 6 кабинет; 4 этаж	
241	Зубной центр	https://vladivostok.zoon.ru/medical/zubnoj_tsentr/	['+74236746875', '+74236798875']	Приморский край, Находка,    Дзержинского,    7, 1 этаж	
242	Клиника Эстетика	https://vladivostok.zoon.ru/medical/klinika_estetika_na_svetlanskoy_ulitse/	['+79146990785']	Владивосток,   Светланская улица,   189, 2 этаж; вход с торца	
243	Стоматологическая клиника Паксодент	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_paksodent/	['+74236698268', '+79149602025']	Приморский край, Находка,    Находкинский проспект,    5в ст3, 301 офис; 3 этаж	
244	Клиника Доктор Неделяев	https://vladivostok.zoon.ru/medical/klinika_doktor_nedelyaev/	['+79147061234', '+74232761234']	Владивосток,   проспект Острякова,   5г, 96 офис; 9 этаж	
245	Центр коллаж	https://vladivostok.zoon.ru/medical/tsentr_kollazh/	['+74232964699']	Владивосток,   улица Ватутина,   4а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fcollage-center.ru&hash=2cd19b2a5eecf18cfb36ebfd20aa7c19&from=57dc565c40c088373b91029a.086f&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Ftsentr_kollazh%2F
246	Стоматологическая клиника доктора Дубровиной	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_doktora_dubrovinoj/	['+79242555151']	Приморский край, Находка,    Находкинский проспект,    60/2, 3 этаж; вход со стороны парковки	
247	Стоматологическая клиника Зубная стать	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_zubnaya_stat/	['+74232660012', '+79502913139']	Владивосток,  улица Анны Щетининой,  3, 1 этаж	
248	Стоматологические клиники George group	https://vladivostok.zoon.ru/medical/stomatologicheskie_kliniki_george_group_na_prospekte_krasnogo_znameni-7512/	['+78002221001', '+74232648648']	Владивосток,   проспект Красного Знамени,   84, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fg-george.ru&hash=afc0f0fd30188b247c9c63fb0d3e53b5&from=546672f440c088f15a8df221.bb0e&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskie_kliniki_george_group_na_prospekte_krasnogo_znameni-7512%2F
249	Стоматологическая клиника Ориент Дентал+	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_orient_dental_plus/	['+74232077641', '+74232639336', '+79841977641']	Владивосток,   улица Шепеткова,   8а, 1 этаж	
250	Клиника Альфа дент	https://vladivostok.zoon.ru/medical/klinika_alfa-dent_v_bolshom_kamne/	['+74233553004']	Приморский край, Большой Камень,    улица Карла Маркса,    13	
251	Стоматология Доверие	https://vladivostok.zoon.ru/medical/stomatologiya_doverie_na_ulitse_ostryakova/	['+79841986608', '+74232086608']	Владивосток,   проспект Острякова,   9а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2F%D1%81%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%D0%B4%D0%BE%D0%B2%D0%B5%D1%80%D0%B8%D0%B5.%D1%80%D1%84&hash=bfc11081513609846049eb46787a1813&from=5d816f2f10de9a0dd94dce01.2b6f&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_doverie_na_ulitse_ostryakova%2F
252	Медицинский центр Vita	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_vita/	['+74236903737', '+79146812866']	Приморский край, Находка,    Пирогова,    48	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fvitanhk.ru&hash=f2e50ca7ac9eec2260d9bcd77f733019&from=5d8190f410de9a0dd94ea1f1.4885&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_vita%2F
253	Стоматология Смайлик	https://vladivostok.zoon.ru/medical/stomatologiya_smajlik/	['+79244216461']	Приморский край, Уссурийск,    Тургенева,    33, 1 этаж	
254	Стоматологическая клиника Стомэкс	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_stomeks/	['+74232204412']	Владивосток,   улица Марченко,   6, 1 этаж	
255	Клиника Ортодонтикс групп	https://vladivostok.zoon.ru/medical/klinika_ortodontiks_grupp_vo_frunzenskom_rajone/	['+74232413743']	Владивосток,   улица Захарова,   5, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fwww.ortodontics.ru&hash=71906df24ef935355cdc798c8fb71d7f&from=546672ef40c088f15a8dee5b.e628&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_ortodontiks_grupp_vo_frunzenskom_rajone%2F
256	Стоматологическая клиника Сервис дентал	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_servis_dental_na_ulitse_mariny_raskovoj/	['+74232639773']	Владивосток,   улица Марины Расковой,   2а, 5 офис; 1 этаж	
257	Стоматологический центр Вита-дент	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_vita-dent/	['+74234393069', '+79623393069']	Приморский край,   пос. Тимирязевский,   Воложенина,   32, 2 этаж	
258	Стоматологическая клиника Чарлистом	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_charlistom/	['+79149632468']	Приморский край, Артем,    1-я Рабочая улица,    35, 1 этаж	
259	Клиника Альфа-Дент	https://vladivostok.zoon.ru/medical/klinika_alfa-dent/	['+74234376135', '+74234331966']	Приморский край, Уссурийск,    Некрасова,    209 ст4, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fuss-dent.ru&hash=68283739e746d8ddc568489acb2f505d&from=5d819c4a10de9a0dd94ef1f2.b4eb&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fklinika_alfa-dent%2F
260	Стоматологическая клиника Жемчуг-НВ	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_zhemchug-nv/	['+74232369354']	Владивосток,   проспект 100-летия Владивостока,   31, 1 этаж	
261	Медицинский центр Приско	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_prisko_na_sovetskoj_ulitse_v_nahodke-bea6/	['+74236698774', '+74236698775']	Приморский край, Находка,    Советская,    11а, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fmed-prisco.ru&hash=2b678c81d7dfff09ba5ef724f8ee0b3c&from=5d8190f410de9a0dd94ea1f6.1f9b&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fmeditsinskij_tsentr_prisko_na_sovetskoj_ulitse_v_nahodke-bea6%2F
262	Стоматологический центр Стома-дент	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_stoma-dent/	['+74234315376']	Приморский край, Уссурийск,   Вокзальная дамба,   27, 1 этаж	
263	Стоматологический центр Бьюти Дент	https://vladivostok.zoon.ru/medical/stomatologicheskij_tsentr_byuti_dent/	['+79146680999']	Владивосток,   Океанский проспект,   35, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=https%3A%2F%2F125.beautydent-vdk.ru&hash=b7a606eae6aa83110a573d3e0e26ee4f&from=61f2a8e2b9b36342e93bdf8e.0211&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologicheskij_tsentr_byuti_dent%2F
264	Стоматология PROЗУБЫ	https://vladivostok.zoon.ru/medical/stomatologiya_prozuby/	['+79240079176']	Владивосток,   улица Захарова,   5, 1 этаж	
265	Стоматология Талала Детская стоматология	https://vladivostok.zoon.ru/medical/stomatologiya_talala_detskaya_stomatologiya/	['+78002221001']	Владивосток,   проспект 100-летия Владивостока,   30, 1 этаж	https://vladivostok.zoon.ru/redirect/?to=https%3A%2F%2Fg-george.ru&hash=36bf7fa3678c8aadbf8e1cbe45622aed&from=629889b70adecf7ba6020588.ffb0&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_talala_detskaya_stomatologiya%2F
266	Медицинский центр Альба М	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_alba_m/	['+79024805005']	Приморский край,   с. Прохладное,   Центральная улица,   47а, 1 этаж	
267	Стоматологическая клиника доктора Маницына	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_doktora_manitsyna/	['+79146971833', '+74236798879']	Приморский край, Находка,    проспект Мира,    14, 1 этаж	
268	Сона Плюс II	https://vladivostok.zoon.ru/medical/sona_plyus_ii_na_firsova/	['+74232364785', '+74232363333']	Владивосток,   улица Фирсова,   3, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Fsonaplus.info%2F&hash=37d202569ab4df9ac0647f883d116d96&from=546672f440c088f15a8df26d.7fe5&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fsona_plyus_ii_na_firsova%2F
269	Стоматология Улыбка	https://vladivostok.zoon.ru/medical/stomatologiya_ulybka-0735/	['+74233420057', '+79147069684']	Приморский край,  с. Вольно-Надеждинское,  улица Рихарда Дрегиса,  11, 1 офис; 1 этаж	
270	Стоматология Улыбка	https://vladivostok.zoon.ru/medical/stomatologiya_ulybka_v_artyome-c222/	['+79025250694']	Приморский край, Артем,    Ульяновская улица,    3/1	
271	Клиника Эстетика	https://vladivostok.zoon.ru/medical/klinika_estetika/	['+79240035355']	Приморский край,   с. Владимиро-Александровское,   Комсомольская,   87, 2 этаж	
272	Семейная стоматологическая клиника Вирджиния	https://vladivostok.zoon.ru/medical/semejnaya_stomatologicheskaya_klinika_virdzhiniya/	['+74232553916', '+79025553916']	Владивосток,   улица Постышева,   13, 1 офис; 1 этаж	
273	Стоматология Мехак	https://vladivostok.zoon.ru/medical/stomatologiya_mehak/	['+79089919618']	Владивосток,   улица 50 лет ВЛКСМ,   30Б, 1 этаж	
274	Стоматология Алмаз	https://vladivostok.zoon.ru/medical/stomatologiya_almaz/	['+79240000737']	Приморский край, Уссурийск,    проспект Блюхера,    22, 1 этаж	
275	Стоматологическая клиника Дентал Бэст	https://vladivostok.zoon.ru/medical/stomatologicheskaya_klinika_dental_best/	['+74232686565', '+74232559138', '+79025559138']	Владивосток,   Русская улица,   94, 1 этаж	
276	Стоматология Денио	https://vladivostok.zoon.ru/medical/stomatologiya_denio/	['+74232925730']	Владивосток,   улица Борисенко,   40, 116 офис	
277	Медицинский центр Виктория	https://vladivostok.zoon.ru/medical/meditsinskij_tsentr_viktoriya_v_pervomajskom_rajone/	['+74232452102', '+74232599828', '+79644371350']	Владивосток,   улица Краева,   8а, 2 этаж	
278	Стоматология Лайф	https://vladivostok.zoon.ru/medical/stomatologiya_lajf/	['+79024809494']	Владивосток,   проспект 100-летия Владивостока,   20, 2 этаж	https://vladivostok.zoon.ru/redirect/?to=http%3A%2F%2Flayf-stomatologicheskaya-klinika.vsite.biz%2F&hash=2c9c09364ba2eb93ec9a63a128dbb22c&from=546672f140c088f15a8df012.b23c&ext_site=ext_site&backurl=https%3A%2F%2Fvladivostok.zoon.ru%2Fmedical%2Fstomatologiya_lajf%2F
279	Стоматологический кабинет Кристайл	https://vladivostok.zoon.ru/medical/stomatologicheskij_kabinet_kristajl/	['+79147912373', '+74232712373']	Приморский край, Артем,    улица Кирова,    39а, 8 кабинет; 1 этаж	
